id,ball,over,runs,shortText,text,preText,postText,isWide,isNoball,isRetiredHurt,isBoundary,currentBatsmen,currentBowlers,currentInning,ballTimestamp,matchOver,matchWicket
215010,1,16,1,"Chahar to du Plessis, 1 run","dropped short and wide outside off, cut to sweeper cover","<p>Here is Chahar. Over the wicket, but taking the left-arm spinner's run up path - from behind the non-striker</p>",,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 39, 'balls': 35}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 69, 'balls': 45}]","[{'id': '1064812', 'name': 'Rahul Chahar', 'overs': 3.1, 'maidens': 0, 'runs': 32, 'wickets': 0}, {'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 3, 'maidens': 0, 'runs': 32, 'wickets': 0}]","{'id': '226053', 'balls': 91, 'runs': 117, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
214070,6,15,2,"Bumrah to Rayudu, 2 runs","yorker at the toes, following him down leg side. Manages to tickle it fine - not yet sure if it's off bat or pad. PAttinson sprints and slides to keep it in to his right","<p>Akhilesh: ""It was those overs from Chawla that sculpted the CSK comeback and it is the lack of quality spin that's costing MI this match. Guess all the teams have a preview of how massive the role of spin will be in this tournament in these pitches.""</p>","<p>shameer: ""Faf is really offering a cushion for Rayudu to express. Even if Rayudu gets out, settled in Faf will take charge.""</p>",FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 69, 'balls': 45}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 38, 'balls': 34}]","[{'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 3, 'maidens': 0, 'runs': 32, 'wickets': 0}, {'id': '272465', 'name': 'James Pattinson', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 1}]","{'id': '226053', 'balls': 90, 'runs': 116, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,"{'maiden': False, 'runs': 11, 'wickets': 0, 'totalRuns': 116, 'totalWicket': 2, 'runRate': 7.73, 'requiredRunRate': '9.40', 'batsmen': [{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 69, 'balls': 45}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 38, 'balls': 34}], 'bowlers': [{'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 3, 'maidens': 0, 'runs': 32, 'wickets': 0}, {'id': '272465', 'name': 'James Pattinson', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 1}], 'teamShortName': 'CSK', 'remainingOvers': 5, 'remainingBalls': 30, 'remainingRuns': '47'}",
214060,6,15,1,"Bumrah to Rayudu, 1 wide","attempted slow bouncer, too short and well down leg side",,,TRUE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 67, 'balls': 44}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 38, 'balls': 34}]","[{'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 2.5, 'maidens': 0, 'runs': 30, 'wickets': 0}, {'id': '272465', 'name': 'James Pattinson', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 1}]","{'id': '226053', 'balls': 89, 'runs': 114, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
214050,5,15,2,"Bumrah to Rayudu, 2 runs","<b>run out call at the striker's end!</b> Sent upstairs. He's run off a misfield, that thing they tell you not to do as a child...<b>but he's safe.</b> Full ball flicked to midwicket's left, he doesn't collect leans and they take him on",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 67, 'balls': 44}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 38, 'balls': 34}]","[{'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 2.5, 'maidens': 0, 'runs': 29, 'wickets': 0}, {'id': '272465', 'name': 'James Pattinson', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 1}]","{'id': '226053', 'balls': 89, 'runs': 113, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
214040,4,15,1,"Bumrah to du Plessis, 1 run","yorker at the stumps, squeezed pitch side",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 38, 'balls': 34}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 65, 'balls': 43}]","[{'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 2.4, 'maidens': 0, 'runs': 27, 'wickets': 0}, {'id': '272465', 'name': 'James Pattinson', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 1}]","{'id': '226053', 'balls': 88, 'runs': 111, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
214030,3,15,4,"Bumrah to du Plessis, FOUR runs",sweet skills! Backs into the leg side and opens up the gap to mid-off's left. It's a length ball that slides on and he punches firmly for the boundary,,,FALSE,FALSE,FALSE,TRUE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 37, 'balls': 33}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 65, 'balls': 43}]","[{'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 2.3, 'maidens': 0, 'runs': 26, 'wickets': 0}, {'id': '272465', 'name': 'James Pattinson', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 1}]","{'id': '226053', 'balls': 87, 'runs': 110, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
214020,2,15,1,"Bumrah to Rayudu, 1 run","yorker at the stumps, jammed down to long-on",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 65, 'balls': 43}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 33, 'balls': 32}]","[{'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 2.2, 'maidens': 0, 'runs': 22, 'wickets': 0}, {'id': '272465', 'name': 'James Pattinson', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 1}]","{'id': '226053', 'balls': 86, 'runs': 106, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
214010,1,15,0,"Bumrah to Rayudu, no run","jumps down at a short ball, catches it on the grille off the bat as he's late on the hook",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 64, 'balls': 42}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 33, 'balls': 32}]","[{'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 2.1, 'maidens': 0, 'runs': 21, 'wickets': 0}, {'id': '272465', 'name': 'James Pattinson', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 1}]","{'id': '226053', 'balls': 85, 'runs': 105, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
213060,6,14,1,"Pattinson to Rayudu, 1 run",<b>audacious!</b> Doing whatever he wants right now. This is a full ball speared in at off. Casually walks across and whips this to deep square,,"<p>Forecaster has CSK with a win probability of 62% right now. Here is Bumrah again.<br><br></p><p>Ramchander Sesh: ""True story - I met Rayudu's then Hyd coach Rajesh Yadav in 2007 and both coach and player were keen to get him to Scotland to play club cricket in Bannockburn so that 'he had something to do in the Hyderabad summer'. The club got another pro from SL and I had to convey the decision to coach and player. Doubt we can get him to play for Bannockburn next season!"" --- Can you promise an extended run at No. 4?<br><br></p><p>The partnership is up to 99 as we have our second strategic break.</p>",FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 64, 'balls': 41}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 33, 'balls': 32}]","[{'id': '272465', 'name': 'James Pattinson', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 1}, {'id': '1064812', 'name': 'Rahul Chahar', 'overs': 3, 'maidens': 0, 'runs': 31, 'wickets': 0}]","{'id': '226053', 'balls': 84, 'runs': 105, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,"{'maiden': False, 'runs': 6, 'wickets': 0, 'totalRuns': 105, 'totalWicket': 2, 'runRate': 7.5, 'requiredRunRate': '9.66', 'batsmen': [{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 64, 'balls': 41}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 33, 'balls': 32}], 'bowlers': [{'id': '272465', 'name': 'James Pattinson', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 1}, {'id': '1064812', 'name': 'Rahul Chahar', 'overs': 3, 'maidens': 0, 'runs': 31, 'wickets': 0}], 'teamShortName': 'CSK', 'remainingOvers': 6, 'remainingBalls': 36, 'remainingRuns': '58'}",
213050,5,14,1,"Pattinson to du Plessis, 1 run","slower short ball at middle, shoveled down to fine leg",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 33, 'balls': 32}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 63, 'balls': 40}]","[{'id': '272465', 'name': 'James Pattinson', 'overs': 2.5, 'maidens': 0, 'runs': 13, 'wickets': 1}, {'id': '1064812', 'name': 'Rahul Chahar', 'overs': 3, 'maidens': 0, 'runs': 31, 'wickets': 0}]","{'id': '226053', 'balls': 83, 'runs': 104, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
213040,4,14,1,"Pattinson to Rayudu, 1 run","good length and into the body. Looks to swivel and turn that fine, but it comes off the cue end and ends up at deep square",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 63, 'balls': 40}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 32, 'balls': 31}]","[{'id': '272465', 'name': 'James Pattinson', 'overs': 2.4, 'maidens': 0, 'runs': 12, 'wickets': 1}, {'id': '1064812', 'name': 'Rahul Chahar', 'overs': 3, 'maidens': 0, 'runs': 31, 'wickets': 0}]","{'id': '226053', 'balls': 82, 'runs': 103, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
213030,3,14,2,"Pattinson to Rayudu, 2 runs","slapped through extra cover. Whew. Slower ball, good length and outside off. Camps on the back foot and hits through the line. Boult sprints, slides, and gets his body behind it this time to keep it in",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 62, 'balls': 39}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 32, 'balls': 31}]","[{'id': '272465', 'name': 'James Pattinson', 'overs': 2.3, 'maidens': 0, 'runs': 11, 'wickets': 1}, {'id': '1064812', 'name': 'Rahul Chahar', 'overs': 3, 'maidens': 0, 'runs': 31, 'wickets': 0}]","{'id': '226053', 'balls': 81, 'runs': 102, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
213020,2,14,0,"Pattinson to Rayudu, no run","<b>beaten.</b> Charges him and is beaten on the under-edge. This was banged in short of a good length, sailing over leg stump",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 60, 'balls': 38}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 32, 'balls': 31}]","[{'id': '272465', 'name': 'James Pattinson', 'overs': 2.2, 'maidens': 0, 'runs': 9, 'wickets': 1}, {'id': '1064812', 'name': 'Rahul Chahar', 'overs': 3, 'maidens': 0, 'runs': 31, 'wickets': 0}]","{'id': '226053', 'balls': 80, 'runs': 100, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
213010,1,14,1,"Pattinson to du Plessis, 1 run","short outside off, pulled firmly to long-on's right","<p>They waited out the Powerplay precisely to put pressure on Mumbai's spinners. So far, so good. Pattinson is back now.</p>",,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 32, 'balls': 31}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 60, 'balls': 37}]","[{'id': '272465', 'name': 'James Pattinson', 'overs': 2.1, 'maidens': 0, 'runs': 9, 'wickets': 1}, {'id': '1064812', 'name': 'Rahul Chahar', 'overs': 3, 'maidens': 0, 'runs': 31, 'wickets': 0}]","{'id': '226053', 'balls': 79, 'runs': 100, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
212060,6,13,1,"Chahar to du Plessis, 1 run","length at middle stump, punched to long-on off the back foot","<p>Tasmeem: ""Look at the timing on that shot. How is he generating that on this pitch?"" --- Superb skill no doubt. I wonder if dew has also come into play.</p>",,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 31, 'balls': 30}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 60, 'balls': 37}]","[{'id': '1064812', 'name': 'Rahul Chahar', 'overs': 3, 'maidens': 0, 'runs': 31, 'wickets': 0}, {'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 2, 'maidens': 0, 'runs': 21, 'wickets': 0}]","{'id': '226053', 'balls': 78, 'runs': 99, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,"{'maiden': False, 'runs': 11, 'wickets': 0, 'totalRuns': 99, 'totalWicket': 2, 'runRate': 7.61, 'requiredRunRate': '9.14', 'batsmen': [{'id': '44828', 'name': 'Faf du Plessis', 'runs': 31, 'balls': 30}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 60, 'balls': 37}], 'bowlers': [{'id': '1064812', 'name': 'Rahul Chahar', 'overs': 3, 'maidens': 0, 'runs': 31, 'wickets': 0}, {'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 2, 'maidens': 0, 'runs': 21, 'wickets': 0}], 'teamShortName': 'CSK', 'remainingOvers': 7, 'remainingBalls': 42, 'remainingRuns': '64'}",
212050,5,13,1,"Chahar to Rayudu, 1 run","googly dropped short, pulled to deep square",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 60, 'balls': 37}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 30, 'balls': 29}]","[{'id': '1064812', 'name': 'Rahul Chahar', 'overs': 2.5, 'maidens': 0, 'runs': 30, 'wickets': 0}, {'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 2, 'maidens': 0, 'runs': 21, 'wickets': 0}]","{'id': '226053', 'balls': 77, 'runs': 98, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
212040,4,13,1,"Chahar to du Plessis, 1 run","length at middle, steps out and clips through square leg",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 30, 'balls': 29}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 59, 'balls': 36}]","[{'id': '1064812', 'name': 'Rahul Chahar', 'overs': 2.4, 'maidens': 0, 'runs': 29, 'wickets': 0}, {'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 2, 'maidens': 0, 'runs': 21, 'wickets': 0}]","{'id': '226053', 'balls': 76, 'runs': 97, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
212030,3,13,1,"Chahar to Rayudu, 1 run","length at the stumps, chipped into the midwicket area",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 59, 'balls': 36}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 29, 'balls': 28}]","[{'id': '1064812', 'name': 'Rahul Chahar', 'overs': 2.3, 'maidens': 0, 'runs': 28, 'wickets': 0}, {'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 2, 'maidens': 0, 'runs': 21, 'wickets': 0}]","{'id': '226053', 'balls': 75, 'runs': 96, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
212020,2,13,6,"Chahar to Rayudu, SIX runs","<b>glorious!</b> This is batsman in full control. Steps out, gets to the pitch of this good length ball outside off and then opens his body to send this over wide long-off. Imperious",,,FALSE,FALSE,FALSE,TRUE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 58, 'balls': 35}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 29, 'balls': 28}]","[{'id': '1064812', 'name': 'Rahul Chahar', 'overs': 2.2, 'maidens': 0, 'runs': 27, 'wickets': 0}, {'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 2, 'maidens': 0, 'runs': 21, 'wickets': 0}]","{'id': '226053', 'balls': 74, 'runs': 95, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
212010,1,13,1,"Chahar to du Plessis, 1 run","length at middle stump, steps out and punches to long-on",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 29, 'balls': 28}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 52, 'balls': 34}]","[{'id': '1064812', 'name': 'Rahul Chahar', 'overs': 2.1, 'maidens': 0, 'runs': 21, 'wickets': 0}, {'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 2, 'maidens': 0, 'runs': 21, 'wickets': 0}]","{'id': '226053', 'balls': 73, 'runs': 89, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
211060,6,12,0,"Bumrah to Rayudu, no run","length outside off, punched to extra cover off the back foot",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 52, 'balls': 34}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 28, 'balls': 27}]","[{'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 2, 'maidens': 0, 'runs': 21, 'wickets': 0}, {'id': '471342', 'name': 'Krunal Pandya', 'overs': 3, 'maidens': 0, 'runs': 24, 'wickets': 0}]","{'id': '226053', 'balls': 72, 'runs': 88, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,"{'maiden': False, 'runs': 7, 'wickets': 0, 'totalRuns': 88, 'totalWicket': 2, 'runRate': 7.33, 'requiredRunRate': '9.37', 'batsmen': [{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 52, 'balls': 34}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 28, 'balls': 27}], 'bowlers': [{'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 2, 'maidens': 0, 'runs': 21, 'wickets': 0}, {'id': '471342', 'name': 'Krunal Pandya', 'overs': 3, 'maidens': 0, 'runs': 24, 'wickets': 0}], 'teamShortName': 'CSK', 'remainingOvers': 8, 'remainingBalls': 48, 'remainingRuns': '75'}",
211050,5,12,4,"Bumrah to Rayudu, FOUR runs","<b>a fingertip on that</b> from Bumrah and he's lucky because that might have caused damage if he'd gotten more. <B>Rayudu has fifty.</b> Holds this top order together regularly, and he's doing it again. Down the pitch to a short ball as he flat-bats this to the straight boundary",,,FALSE,FALSE,FALSE,TRUE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 52, 'balls': 33}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 28, 'balls': 27}]","[{'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 1.5, 'maidens': 0, 'runs': 21, 'wickets': 0}, {'id': '471342', 'name': 'Krunal Pandya', 'overs': 3, 'maidens': 0, 'runs': 24, 'wickets': 0}]","{'id': '226053', 'balls': 71, 'runs': 88, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
211040,4,12,0,"Bumrah to Rayudu, no run",<b>beaten</b> as that gets big on him. Short of a length and straightens as he shuffles and pushes for the angle coming into him,,,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 48, 'balls': 32}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 28, 'balls': 27}]","[{'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 1.4, 'maidens': 0, 'runs': 17, 'wickets': 0}, {'id': '471342', 'name': 'Krunal Pandya', 'overs': 3, 'maidens': 0, 'runs': 24, 'wickets': 0}]","{'id': '226053', 'balls': 70, 'runs': 84, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
211030,3,12,1,"Bumrah to du Plessis, 1 run","slower ball outside off, sitting up from a good length. Punched to sweeper's left",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 28, 'balls': 27}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 48, 'balls': 31}]","[{'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 1.3, 'maidens': 0, 'runs': 17, 'wickets': 0}, {'id': '471342', 'name': 'Krunal Pandya', 'overs': 3, 'maidens': 0, 'runs': 24, 'wickets': 0}]","{'id': '226053', 'balls': 69, 'runs': 84, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
211020,2,12,1,"Bumrah to Rayudu, 1 run","short of a length outside off, chopped to third man off the back foot",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 48, 'balls': 31}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 27, 'balls': 26}]","[{'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 1.2, 'maidens': 0, 'runs': 16, 'wickets': 0}, {'id': '471342', 'name': 'Krunal Pandya', 'overs': 3, 'maidens': 0, 'runs': 24, 'wickets': 0}]","{'id': '226053', 'balls': 68, 'runs': 83, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
211010,1,12,1,"Bumrah to du Plessis, 1 run","good length outside off, crisp punch out to sweeper cover",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 27, 'balls': 26}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 47, 'balls': 30}]","[{'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 1.1, 'maidens': 0, 'runs': 15, 'wickets': 0}, {'id': '471342', 'name': 'Krunal Pandya', 'overs': 3, 'maidens': 0, 'runs': 24, 'wickets': 0}]","{'id': '226053', 'balls': 67, 'runs': 82, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
210060,6,11,1,"KH Pandya to du Plessis, 1 run","length outside off, down the pitch and drives to long-off",,"<p>Dezz : ""Boult one of the best outfielders in the world? Is that England fans I can hear sniggering?""</p>",FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 26, 'balls': 25}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 47, 'balls': 30}]","[{'id': '471342', 'name': 'Krunal Pandya', 'overs': 3, 'maidens': 0, 'runs': 24, 'wickets': 0}, {'id': '1064812', 'name': 'Rahul Chahar', 'overs': 2, 'maidens': 0, 'runs': 20, 'wickets': 0}]","{'id': '226053', 'balls': 66, 'runs': 81, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,"{'maiden': False, 'runs': 11, 'wickets': 0, 'totalRuns': 81, 'totalWicket': 2, 'runRate': 7.36, 'requiredRunRate': '9.11', 'batsmen': [{'id': '44828', 'name': 'Faf du Plessis', 'runs': 26, 'balls': 25}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 47, 'balls': 30}], 'bowlers': [{'id': '471342', 'name': 'Krunal Pandya', 'overs': 3, 'maidens': 0, 'runs': 24, 'wickets': 0}, {'id': '1064812', 'name': 'Rahul Chahar', 'overs': 2, 'maidens': 0, 'runs': 20, 'wickets': 0}], 'teamShortName': 'CSK', 'remainingOvers': 9, 'remainingBalls': 54, 'remainingRuns': '82'}",
210050,5,11,1,"KH Pandya to Rayudu, 1 run","short outside off, sliced to sweeper cover",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 47, 'balls': 30}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 25, 'balls': 24}]","[{'id': '471342', 'name': 'Krunal Pandya', 'overs': 2.5, 'maidens': 0, 'runs': 23, 'wickets': 0}, {'id': '1064812', 'name': 'Rahul Chahar', 'overs': 2, 'maidens': 0, 'runs': 20, 'wickets': 0}]","{'id': '226053', 'balls': 65, 'runs': 80, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
210040,4,11,1,"KH Pandya to du Plessis, 1 run","full on leg stump, angles in, flicks to deep square",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 25, 'balls': 24}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 46, 'balls': 29}]","[{'id': '471342', 'name': 'Krunal Pandya', 'overs': 2.4, 'maidens': 0, 'runs': 22, 'wickets': 0}, {'id': '1064812', 'name': 'Rahul Chahar', 'overs': 2, 'maidens': 0, 'runs': 20, 'wickets': 0}]","{'id': '226053', 'balls': 64, 'runs': 79, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
210030,3,11,1,"KH Pandya to Rayudu, 1 run","full on leg stump, flicked to short fine's left",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 46, 'balls': 29}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 24, 'balls': 23}]","[{'id': '471342', 'name': 'Krunal Pandya', 'overs': 2.3, 'maidens': 0, 'runs': 21, 'wickets': 0}, {'id': '1064812', 'name': 'Rahul Chahar', 'overs': 2, 'maidens': 0, 'runs': 20, 'wickets': 0}]","{'id': '226053', 'balls': 63, 'runs': 78, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
210020,2,11,6,"KH Pandya to Rayudu, SIX runs","<b>that is incredibly done.</b> Far and away the best batsman of the match so far. Rayudu has jumped down the track and Krunals drags it short. Still, from that position, he's managed to make room and have enough swinging power to pull it over wide long-on",,,FALSE,FALSE,FALSE,TRUE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 45, 'balls': 28}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 24, 'balls': 23}]","[{'id': '471342', 'name': 'Krunal Pandya', 'overs': 2.2, 'maidens': 0, 'runs': 20, 'wickets': 0}, {'id': '1064812', 'name': 'Rahul Chahar', 'overs': 2, 'maidens': 0, 'runs': 20, 'wickets': 0}]","{'id': '226053', 'balls': 62, 'runs': 77, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
